BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'PERU'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000010000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'PERU'
		)
order by
	value desc;
 ps_partkey |      value       
   19229058 | 8003664.83642578
   17702345 | 8003657.24334717
   17009516 | 8003655.08398438
   13106228 | 8003636.29980469
    2889793 | 8003623.79882812
   19104635 | 8003617.29876709
   18161333 | 8003580.13000488
    9362114 | 8003568.92041016
    2141007 | 8003549.59802246
    3047392 | 8003536.67022705
   11294935 | 8003528.11132812
   10049378 | 8003514.33087158
   11329863 | 8003507.34716797
    9988778 | 8003506.81237793
   15451279 | 8003505.13037109
   19709312 |          8003502
    8769806 |  8003496.6628418
   13127085 | 8003495.26971436
    2482988 | 8003426.47229004
   13602716 | 8003418.64831543
    5771397 | 8003405.38467407
    2018515 | 8003404.75976562
    6507934 | 8003380.10461426
   19843915 | 8003369.16943359
    6991617 | 8003366.99493408
   16534508 | 8003315.80761719
    9051726 | 8003308.40380859
    8855102 | 8003245.88668823
    9601523 | 8003244.79174805
    6046627 |  8003216.5847168
   14293991 |          8003200
    9408401 | 8003184.59985352
    6940942 | 8003178.89526367
    5652001 | 8003175.19665527
     892039 | 8003170.80047607
    8788162 | 8003152.38537598
   12377524 | 8003145.51757812
   15736348 | 8003116.86645508
    9818449 | 8003113.84771729
    5618971 | 8003102.78369141
    2396201 | 8003078.18347168
   10995194 | 8003072.59515381
    4586451 | 8003068.99890137
   15984621 | 8003046.22637939
    6894009 | 8003032.72583008
   17582450 | 8003026.59912109
    2317517 |  8003012.3638916
    8105052 | 8003012.09179688
    1924586 | 8003003.69042969
    5396428 | 8002988.82641602
    3933660 | 8002960.54541016
   17564589 | 8002950.89599609
   14937251 | 8002932.80810547
   13355924 | 8002932.01158142
   12963961 | 8002900.18505859
   14460101 | 8002895.39648438
     806226 |  8002885.1050415
    1444925 | 8002829.28677368
   18787816 |  8002813.3661499
    9655758 | 8002788.06939697
     992526 | 8002768.76367188
   11337675 | 8002736.08306885
    3349572 | 8002734.68518066
   16553909 | 8002729.07391357
   16460838 | 8002715.26647949
    3692734 | 8002713.08154297
    6365787 | 8002698.46893311
   14269472 | 8002651.97875977
    3458149 | 8002641.51708984
   17950254 | 8002625.60339355
   19493591 | 8002617.35424805
   17469048 | 8002593.78857422
    3017857 | 8002591.06933594
    7837733 | 8002584.46014404
   19927957 | 8002583.99597168
   17025452 | 8002576.73919678
   19679991 |  8002563.9576416
   18948543 |  8002553.5869751
   16263889 | 8002503.00585938
   17549293 |  8002498.4942627
   10204068 |  8002480.3258667
   19999780 | 8002478.41674805
    2824074 | 8002473.71032715
   12673519 | 8002467.88574219
   11906329 | 8002446.02166748
   12141656 |  8002445.1998291
    7644263 |          8002445
    1035926 | 8002439.32159424
    4766247 | 8002398.16595459
   17522788 | 8002390.91766357
   18241634 | 8002376.78955078
     499053 | 8002369.23699951
   19484145 | 8002364.57617188
   10140591 | 8002351.29992676
   18243182 | 8002343.23059082
     107838 | 8002325.02978516
    9019067 | 8002310.03924561
   16366938 |  8002279.5446167
    3691976 | 8002268.89428711
    4151428 | 8002251.64727783
    9229550 | 8002248.36694336
    1693447 | 8002229.39503479
    5460051 | 8002221.43310547
    2984451 | 8002196.62661743
   19554023 | 8002189.10095215
   18157000 | 8002163.64868164
   17413226 | 8002157.79553223
   13167447 | 8002145.54418945
   11984390 | 8002140.79223633
    6866041 | 8002131.67272949
   18673874 | 8002113.00048828
   13266890 | 8002109.29705811
   14068919 | 8002105.25537109
   10614190 | 8002101.96972656
   16892040 |  8002015.1529541
   14771746 | 8001982.15057373
    1714812 |  8001968.2421875
    3624207 | 8001968.10791016
     971243 | 8001950.32446289
   19488875 | 8001933.21685791
    5273503 | 8001931.15234375
    9151914 | 8001924.95794678
    3675398 | 8001917.46166992
   12229832 | 8001914.72399902
    7819986 | 8001900.69287109
    1341192 | 8001896.23413086
   15553146 | 8001871.83105469
    9069194 | 8001858.87817383
   14525867 | 8001844.22644043
    4438993 |  8001838.8840332
   18247778 | 8001836.02832031
   17408925 | 8001830.54016113
    7723194 | 8001804.11883545
   16080630 | 8001796.74993896
   17804946 | 8001747.64416504
    5665968 | 8001717.46246338
   19936932 |    8001711.09375
    2920330 | 8001680.98486328
    9554186 | 8001680.93418884
   10638773 | 8001667.93780518
    4502654 | 8001659.20715332
   16624374 | 8001640.57983398
    2009230 | 8001636.39526367
    1671716 | 8001631.99951172
    7791394 |  8001628.7644043
    4716261 | 8001625.39123535
   11891910 | 8001614.52636719
   13767288 |  8001589.9475708
   14257437 | 8001588.52587891
    4538570 |  8001566.7265625
    4582065 | 8001545.66436768
    1332689 | 8001535.00219727
   18189176 | 8001532.84057617
    4659729 | 8001519.95837402
    4480818 | 8001507.69799805
    5013990 | 8001507.49511719
    2080339 | 8001488.96264648
   16187867 | 8001468.69360352
   10839433 | 8001433.13696289
    4934143 | 8001417.07702637
   15155906 | 8001400.62988281
    9568287 | 8001398.41833496
   11886270 | 8001393.98065186
   13049292 | 8001391.57165527
   15109698 | 8001380.71142578
   12443341 |   8001363.021698
    6285603 | 8001359.80224609
    1451397 | 8001342.26397705
    1944491 | 8001341.09594727
    4132627 | 8001333.40100098
   11249077 | 8001301.07830811
   18873821 | 8001283.54797363
   13705051 | 8001283.14501953
    5188730 | 8001273.70898438
   17240613 | 8001273.56445312
    8867824 | 8001269.99102783
   12206629 | 8001242.32214355
   15280973 | 8001217.82043457
    3327704 | 8001210.97485352
   19744936 | 8001208.07019043
   16336387 | 8001205.86108398
    3814271 | 8001198.15386963
   10033372 | 8001165.79724121
   10720802 |  8001134.4543457
    3060182 | 8001134.05548096
    7013433 | 8001108.68505859
    3846450 | 8001098.61785889
    4237800 |       8001096.25
     983198 | 8001085.00415039
   17161439 | 8001008.90338135
    1979851 | 8000977.16210938
   17557386 | 8000969.89691162
    3092115 | 8000894.29016113
   11205399 |  8000882.9395752
    4276378 | 8000874.41229248
    7048945 | 8000841.37915039
    5986125 | 8000838.22033691
   11426297 |  8000824.8145752
   10981395 | 8000815.99060059
    6789644 | 8000801.74938965
    3998897 |  8000798.3203125
    9336960 | 8000789.92346191
   11059130 | 8000772.29721069
   12503672 | 8000769.97705078
   13701997 | 8000753.28198242
    7542778 | 8000688.26989746
    9167665 | 8000687.09973145
   16030728 | 8000675.28369141
   19599489 |  8000671.8314209
    7486452 | 8000622.05010986
   10924485 | 8000621.88378906
    5130566 | 8000609.28656006
   15087124 | 8000596.83032227
   11761177 | 8000555.06384277
    1078898 | 8000544.59960938
    8179579 | 8000534.45159912
   10259785 | 8000534.43603516
   18820728 | 8000532.79577637
    9564581 | 8000532.64467621
    5260857 | 8000518.04064941
   15925678 | 8000507.20605469
    2977108 | 8000481.55224609
    7907177 | 8000457.42370605
   11281557 | 8000454.94952393
   15256372 |  8000453.7477417
   10633965 | 8000450.59912109
    3578746 | 8000432.27709961
    4569563 | 8000428.63525391
   10302642 | 8000418.50476074
   11926322 | 8000414.68725586
    2903606 | 8000404.68634033
     180681 | 8000398.31066895
   15523629 | 8000369.18566895
   15591265 | 8000364.49200439
    7392688 | 8000363.08984375
   13025255 | 8000344.38226318
    9458470 | 8000325.24261475
   11938149 | 8000293.57025146
   12755921 | 8000289.04968262
    6521505 | 8000288.46038818
    9885461 | 8000282.53839111
    1082931 | 8000276.48791504
    1194161 |          8000272
   18330472 | 8000263.41705322
    8667874 |  8000241.0567627
    9074496 | 8000228.59802246
    9952086 | 8000227.76269531
    3752308 | 8000225.28112793
    8383699 |     8000210.0625
   15882689 | 8000197.63793945
   10192585 | 8000184.52575684
   14687988 | 8000150.39916992
    2433082 | 8000145.49328613
    4865350 | 8000139.78271484
    2473656 | 8000131.46044922
   16795726 | 8000121.22528076
   19780308 | 8000076.71136475
   14262422 | 8000073.78460693
    6254447 | 8000070.94558716
   16602793 | 8000059.96435547
   10965978 |  8000054.4107666
   14193922 | 8000047.16156006
    1843522 | 8000039.50146484
    3209112 | 8000038.63702393
    6207378 |  8000034.2520752
    2373468 | 8000021.14953613
   19165535 | 7999991.31707764
    2374866 | 7999985.17059326
   17736258 | 7999965.95654297
    8297510 | 7999957.01611328
    9938993 | 7999932.04040527
   12969574 | 7999929.45300293
    9708125 | 7999906.85192871
   13280577 | 7999886.29418945
   12838192 | 7999873.81762695
   19166759 | 7999871.68029785
   15142081 | 7999854.27722168
    3994609 | 7999840.70800781
    6873560 | 7999837.22686768
     505800 | 7999834.84136963
   15736347 | 7999817.84472656
   17335679 | 7999810.80749512
   10525460 | 7999810.61462402
   16742588 | 7999792.53881836
    9411636 |  7999789.1138916
   12404705 | 7999779.50445557
    8490661 | 7999768.03116608
   11019229 | 7999704.89501953
   13738274 |  7999700.9864502
    5367437 | 7999699.92199707
   10690480 | 7999695.17974854
   17594495 | 7999679.80957031
   17815766 | 7999664.47998047
   13569181 | 7999655.54931641
    3621793 | 7999647.55432129
   14648842 | 7999642.00144958
    7527731 | 7999628.00646973
    8531608 | 7999624.17138672
    7743762 | 7999596.68457031
   14427464 | 7999589.43750191
    7587514 |  7999584.1796875
   16630019 | 7999572.50396729
   13309796 | 7999570.65612793
   17970726 | 7999559.21942139
    6787773 |          7999551
    8555968 | 7999545.76416016
   12710154 | 7999529.11352539
   12821703 |  7999525.4276123
    6803685 | 7999514.92041016
    6645314 | 7999510.41784668
    4442443 |        7999492.5
    6120689 | 7999483.43487549
   16932109 | 7999479.55847168
   10584423 | 7999468.23791504
   11333905 | 7999442.09301758
   13610608 | 7999442.05566406
    7156173 |    7999411.40625
    9265697 | 7999407.48779297
    2216534 | 7999395.36712646
   15589926 | 7999365.67687988
    9411427 | 7999334.78204346
   16387128 | 7999308.24273682
   17345232 | 7999301.82415771
    4777217 | 7999299.37451172
    7653510 | 7999266.25524902
   15473886 | 7999262.50341797
   15806875 | 7999253.00061035
   18365175 | 7999235.07165527
   15691536 | 7999192.94445801
   18123184 | 7999189.49890137
    7461596 | 7999181.01123047
    8032805 | 7999178.43475342
     229148 | 7999161.04541016
   15186650 | 7999159.73510742
   10977901 | 7999153.69299316
    4893942 | 7999141.03143311
    6479849 | 7999130.11022949
    1362159 | 7999112.91705322
   12656372 | 7999091.45239258
   15705303 | 7999065.24078369
    8231539 |  7999063.4296875
     597651 | 7999041.69799805
   19267098 | 7998978.68334961
    6637038 |          7998977
   19066313 | 7998975.63450623
   19338434 |   7998955.921875
   12289285 |        7998955.5
   12777627 | 7998910.28161621
     870545 | 7998861.00097656
    6019252 |  7998857.7388916
    3367763 |  7998856.7276001
   11676015 | 7998840.09063721
   19878613 |  7998834.7121582
    6209525 | 7998807.06420898
    8059142 | 7998799.35192871
    3793930 | 7998782.51074219
    9910103 | 7998780.90600586
   10782128 | 7998772.94659424
   18421478 | 7998771.29345703
   16138529 | 7998762.40246582
   12542921 | 7998755.24902344
    5866397 | 7998706.97058105
    8463319 | 7998705.33996582
    5140041 | 7998664.71142578
    9108033 | 7998621.30316162
    8261499 | 7998604.25598145
    1742988 |  7998601.6506958
    4954346 | 7998587.20654297
   15536705 | 7998567.76049805
    7312837 | 7998559.87194824
   14780608 |      7998555.875
   19977807 | 7998543.99090576
   10637440 | 7998526.89575195
   15207893 | 7998524.69897461
   10189595 | 7998455.36712646
     622274 | 7998452.96044922
   16122377 | 7998449.65148926
    2219078 | 7998448.19238281
    9735902 | 7998442.75250244
   18872753 | 7998440.04266357
    4696466 | 7998378.78442383
   18309326 | 7998354.42218018
    1937940 | 7998327.06280518
     894397 |  7998322.6741333
    9845149 | 7998306.26037598
    2166233 | 7998305.51733398
    3729617 | 7998304.21417236
    9097296 |  7998301.0078125
     142871 | 7998299.30114746
    8220791 | 7998282.37780762
     498640 | 7998269.44696045
   18117412 | 7998259.39884949
    9390880 | 7998233.72497559
    1417319 | 7998214.82995605
   16546597 | 7998142.64672852
   18313135 | 7998140.82147217
   15373238 |  7998132.0267334
   14787147 |          7998126
    7987379 |  7998117.2578125
    9038130 | 7998083.24890137
   13970642 | 7998082.39648438
   13722744 | 7998076.56555176
   18527300 | 7998076.17553711
   16624768 | 7998055.71478271
   11620953 | 7998048.72894287
   18259437 | 7998027.24847412
    1423775 | 7998015.76403809
    2629412 | 7998013.80444336
    9436963 |  7998008.4440918
    9636833 | 7998003.23059082
   15905772 |  7998001.3762207
   10846239 | 7997991.54901123
     236398 | 7997976.20397949
    2027005 |  7997969.9387207
   15794908 | 7997969.07702637
   15937947 | 7997932.29089355
   16606014 | 7997930.54931641
   17630876 | 7997922.80548096
    4407065 | 7997918.62548828
   18623645 | 7997884.06640625
   12381713 | 7997879.72900391
   19259450 | 7997874.46069336
    3350489 | 7997861.71386719
   19973167 | 7997852.14102173
   17141201 | 7997821.78507996
    8218511 | 7997819.19250488
   12553349 |       7997816.75
   18842504 | 7997815.17883301
   13768931 | 7997814.18029785
    8777808 | 7997811.94708252
      59233 | 7997803.05276489
   14459033 | 7997742.15673828
   15069402 |   7997734.699646
   11491771 | 7997727.28271484
       1022 | 7997672.84008789
    5210948 | 7997672.02685547
    2715048 | 7997666.76086426
   15707449 | 7997663.78759766
   14844539 | 7997660.79345703
    2877083 | 7997660.73138428
    5641864 | 7997657.17315674
   18013179 | 7997624.38949585
   15804071 | 7997623.61083984
   18308538 | 7997592.75256348
    6602317 | 7997562.40441895
   11553413 | 7997541.29803467
    6393722 | 7997535.46734619
    6686959 | 7997509.26049805
    8796238 | 7997490.08338928
    3159060 | 7997479.49182129
   14282525 | 7997474.54931641
   17094718 | 7997462.31176758
   10101723 | 7997460.30273438
    8768394 | 7997426.21191406
     890633 | 7997422.32275391
   16266536 | 7997398.08959961
   15427134 | 7997386.54449463
   15860885 | 7997384.91137695
   13580277 | 7997384.79052734
   11577923 | 7997379.61212158
    2252595 | 7997362.75634766
    6064431 | 7997330.74304199
   15043177 |       7997315.75
    4321267 | 7997299.12939453
    5804272 |  7997271.8427124
    8392057 | 7997271.69335938
   13394837 | 7997271.22393799
    5949203 | 7997235.42993164
   17603179 | 7997232.67944336
    1580129 | 7997221.90539551
   15415203 | 7997213.68115234
    6616228 | 7997209.31298828
    4040612 |        7997191.5
   11080143 | 7997184.75476074
   15510799 | 7997176.16918945
   18584994 |  7997171.5213623
   17840312 | 7997161.81201172
   16953237 | 7997144.64660645
   19273885 | 7997133.31542969
   12826273 | 7997100.70129395
   17297588 | 7997098.70324707
   17764271 | 7997096.72052002
    8964338 | 7997094.67089844
   12248096 | 7997076.89050293
    1165815 | 7997037.89355469
   17280568 |  7997020.7409668
   12240645 | 7996996.31500244
   16509160 | 7996933.95318604
     171184 | 7996929.96759033
   14634572 | 7996920.18188477
    9680192 | 7996905.73260498
    9271118 | 7996885.93469238
    8404590 | 7996870.65635681
    7520250 | 7996870.19934082
   12677638 | 7996869.51391602
    1872465 | 7996850.62573242
   14432544 | 7996832.06488037
   17248912 |  7996819.8604126
    8776140 | 7996811.06884766
    1120233 |  7996783.3581543
   13486896 | 7996770.70922852
    7974962 |  7996767.4362793
    5259458 |        7996765.5
   11675791 | 7996764.93191528
   10182919 |  7996759.2355957
    6738471 | 7996696.07894897
   17396885 | 7996636.13928223
    1386894 | 7996610.64880371
   19300505 | 7996604.47497559
   17053594 | 7996599.13415527
    3998264 |        7996585.5
    2228286 | 7996579.45861816
   14841483 | 7996574.94067383
   17389750 |  7996557.1328125
   12848346 | 7996505.97839355
    9549046 | 7996497.56848145
    3519373 | 7996484.44287109
   15168947 | 7996484.02587891
   12948463 | 7996479.48431396
   17322545 | 7996476.24023438
    8019940 | 7996455.85662842
   18620013 | 7996430.07568359
    7238796 | 7996414.00836182
   11806949 | 7996398.68606567
   11936049 | 7996392.38427734
   17874287 | 7996363.12036133
   10296646 | 7996338.50073242
     972120 | 7996334.71594238
   18950639 | 7996321.92700195
   16478079 | 7996302.74853516
   14038954 | 7996240.75927734
    9297652 | 7996228.82324219
   11085589 | 7996212.70751953
    2245144 | 7996211.04205322
   15683737 | 7996207.13305664
    1408551 | 7996190.85546875
    2675048 | 7996185.45507812
    7809083 | 7996175.34545898
   12083121 | 7996138.05541992
   14565689 | 7996108.20996094
   19065346 | 7996062.54931641
   16094277 | 7996049.47814941
   18370069 | 7996044.08520508
   19424727 | 7996004.72369385
    6876931 | 7995980.17590332
   18169568 | 7995963.40216064
    5381826 | 7995938.16296387
   14068176 | 7995907.05908203
    8300536 | 7995906.75244141
     446038 |          7995904
    8852762 | 7995898.11767578
   13928285 | 7995896.74542236
   15482274 | 7995876.57226562
   18355830 | 7995865.75006104
   14050421 | 7995800.25476074
   12255845 | 7995799.28924561
    6837007 | 7995791.04675293
   17747485 | 7995784.05621338
   13053624 | 7995781.20849609
    6872559 | 7995776.70556641
   14106461 | 7995752.98535156
    4097608 | 7995751.30249023
   10615397 | 7995749.64666748
   10766379 | 7995743.95147705
   15028398 | 7995739.80078125
   11806734 | 7995697.23022461
    7592602 | 7995697.17047119
   15376632 | 7995685.11157227
    4650781 |  7995681.3717041
    8539395 | 7995670.91052246
   13376086 | 7995658.53076172
   17259502 | 7995656.32725525
   16779550 | 7995652.57330322
   13786081 | 7995646.55548096
   17708640 | 7995644.35461426
     222031 | 7995612.19262695
   15537566 | 7995583.97753906
   17845418 | 7995566.52319336
   11563234 | 7995559.14453125
   10182133 | 7995529.62530518
   10758068 | 7995527.46289062
   12901100 | 7995522.56524658
    7941980 | 7995506.46179199
    5611128 |  7995499.9887085
    8727629 | 7995493.97753906
    7214152 | 7995477.38891602
    7490755 | 7995452.66259766
   12320182 |       7995452.25
   11423108 | 7995399.90087891
    4124971 | 7995373.83398438
   19159117 | 7995352.58178711
   15896254 |  7995320.6651001
    1533815 | 7995312.15756226
    3798660 | 7995302.13024902
    1998301 | 7995278.10510254
    8782606 | 7995265.83251953
   18485503 | 7995236.07910156
    4574616 | 7995211.90722656
    8758264 | 7995178.48779297
   17349721 | 7995174.99072266
   19719299 |  7995166.7456665
     757185 | 7995151.99383545
    1411587 | 7995147.70043945
   12396517 |       7995087.75
    5806745 | 7995079.35021973
    8187962 | 7995072.23388672
    3867711 | 7995069.25671387
   17434780 | 7995059.57592773
   14209571 | 7995050.01080322
   17177662 | 7995036.10473633
    9270447 | 7995024.10217285
   10956932 | 7995018.95800781
   19390870 | 7995007.58947754
     627271 | 7995007.40789795
    8716512 | 7994980.32128906
   19875502 | 7994962.65039062
    2549848 | 7994949.25445557
    9151526 | 7994944.71069336
   18831094 | 7994939.79608154
    5994243 | 7994938.44287109
    2243872 | 7994923.35681152
   13596706 | 7994917.76409912
    9141042 | 7994917.43920898
   13407166 | 7994917.12518311
   16592787 | 7994899.77758789
    4856130 | 7994896.20410156
    8423668 |  7994877.5055542
    7641123 | 7994870.55541992
   11376790 | 7994858.76605225
    5922143 | 7994855.30126953
    1977778 | 7994849.35345459
   10877761 | 7994822.63214111
   18178134 | 7994809.74029541
   13043819 | 7994803.29663086
   10282135 | 7994793.99621582
     556658 | 7994777.56500244
   10036633 |          7994775
   12892717 | 7994772.59814453
   10549832 | 7994770.30944824
    9276476 | 7994740.35076904
   10433249 | 7994735.58361816
    3347563 | 7994729.19580078
    8306099 | 7994706.26000977
   10666177 | 7994691.54766846
    5103968 | 7994689.23152161
   15628412 |  7994684.1184082
    9453224 | 7994678.71972656
   19511314 | 7994670.60443115
    4095890 |  7994663.2409668
   18282407 | 7994653.68603516
    1599576 | 7994653.10876465
   10691505 | 7994640.81665039
   19330955 | 7994627.25952148
    8622629 | 7994624.72015381
   12798012 |  7994611.0178833
   10347895 | 7994569.10766602
   16919802 | 7994567.49133301
   17917615 | 7994544.95874023
    9567892 | 7994521.90551758
   19851163 | 7994521.09173584
    6606562 |     7994511.5625
   15141309 | 7994503.06738281
   18659703 | 7994498.15039062
   13098300 | 7994494.12744141
   18418963 | 7994488.50238037
   10197485 | 7994469.00115967
   18125682 | 7994465.56243896
    8792264 |  7994435.5524292
   15146064 |  7994394.7946167
   17799124 | 7994358.19042969
     776111 | 7994341.67889404
    1110913 |  7994329.6484375
   12033995 | 7994303.62719727
   11756077 |  7994281.1932373
   15595302 | 7994274.75811768
    2323497 | 7994272.47753906
    7316842 | 7994226.48400879
    5370214 | 7994221.49176025
   14113752 | 7994210.91943359
   14714107 | 7994185.90576172
    3196353 | 7994185.87585449
   10056874 | 7994175.20410156
    6993563 | 7994170.98596191
    2208121 |          7994169
    8322976 | 7994167.32275391
   12966446 | 7994150.66146851
     488913 | 7994147.44177246
    5968256 | 7994145.33752441
    4107025 | 7994137.80957031
   15154782 |  7994081.9465332
    6636956 |  7994073.7199707
   16506763 | 7994051.80664062
   13375235 | 7994035.42895508
   13012483 | 7994023.96191406
   12696131 |  7994022.4609375
   19484655 |  7993987.7277832
   18010027 | 7993979.08099365
   10030026 | 7993959.63256836
     243582 | 7993949.90081787
    6159194 | 7993947.68286133
   15482015 | 7993932.20581055
    1366317 | 7993897.17970276
   10083748 | 7993879.72998047
   19435181 | 7993864.39437866
   10831736 | 7993863.94592285
    7015485 | 7993819.66796875
    8906874 | 7993801.42370605
    3788210 | 7993789.10491943
    5677371 |  7993780.5970459
    1786713 | 7993775.62695312
    9489766 |  7993752.5723877
    4305173 |  7993725.9909668
    6230053 | 7993710.48828125
    6148464 |  7993709.5847168
   12366048 | 7993692.57897949
    4585292 | 7993692.04101562
   18718656 | 7993691.27197266
    9834061 | 7993671.03149414
    7606454 | 7993629.02148438
    3392701 | 7993626.08190918
    3983324 | 7993611.67236328
   19061964 | 7993592.82507324
    5536079 | 7993584.19226074
   17676293 | 7993574.02441406
   16540022 |  7993572.2913208
   11914517 | 7993569.42138672
    6012307 | 7993564.61489868
   12613722 |  7993558.5894165
    4914918 | 7993541.75292969
    7267973 | 7993528.39086914
   12668587 |          7993524
    6297659 | 7993514.46643066
   14021796 | 7993510.24871826
   11496617 |  7993507.7098999
    2174372 | 7993502.69274902
    5704508 | 7993483.92260742
   16157824 | 7993481.55029297
   17854327 | 7993470.03466797
   19168059 | 7993463.02246094
   15971836 | 7993435.25384521
   18115186 | 7993398.11651611
   10296076 | 7993398.08752441
    7041965 | 7993394.34649658
    9680382 | 7993393.99716187
   14680232 | 7993378.77398682
   15225819 | 7993369.58407593
   14681369 | 7993367.45159912
    4075145 | 7993367.33312988
   15520853 | 7993320.18591309
   17639516 |          7993320
   13637799 | 7993283.51867676
   15854351 | 7993265.16784668
   17500532 | 7993253.29174805
    8488000 | 7993214.96209717
   19703942 |  7993213.3394165
   13541217 | 7993205.31530762
     684223 | 7993200.80517578
   18410421 | 7993167.39489746
   12426428 | 7993153.13323975
   10439642 | 7993152.27490234
    1076679 | 7993148.67327881
    8063567 | 7993146.54345703
   12280095 | 7993114.32055664
    3520653 | 7993114.27111816
   12054800 | 7993114.25610352
     106343 | 7993087.63562012
    8324317 | 7993086.44104004
    2507377 |  7993081.2097168
    3962993 | 7993055.21911621
   13107750 | 7993026.06152344
    4593319 | 7993021.18432617
   15777999 |  7993020.1739502
   16839619 | 7993014.79187012
   16634351 | 7993014.11535645
   14634248 | 7993012.69848633
   14875851 | 7993009.47802734
    2569820 | 7992990.64892578
   16413091 | 7992981.91564941
   11307378 | 7992962.08837891
    8485266 | 7992959.84033203
    8710502 | 7992957.14538574
   15890892 |        7992952.5
     610834 |     7992944.4375
    7908880 | 7992927.57495117
   19710712 | 7992921.99627686
   12883950 | 7992895.06176758
    9950816 | 7992894.66259766
    4702290 |  7992876.6121521
    8101651 |  7992874.0112915
    9670167 | 7992864.47937012
   12007233 | 7992861.47399902
   13115621 | 7992850.46936035
   18755077 | 7992849.72009277
   19447744 | 7992843.74951172
   16215539 |          7992832
   15582763 | 7992826.58233643
    9939873 | 7992813.34783936
   10726331 | 7992805.73730469
   15307674 | 7992792.00097656
   12919455 | 7992753.08032227
    1273664 |    7992746.15625
    6228073 | 7992736.69006348
    7242949 | 7992734.72332764
    6294872 | 7992724.29931641
   15954893 | 7992715.73028564
   12551529 | 7992699.41333008
    6057987 | 7992694.73950195
    3405783 |   7992678.203125
    9288932 | 7992663.56567383
    1558030 | 7992658.91809082
    3769424 | 7992630.11779785
   17725351 | 7992608.25695801
    2813281 | 7992600.58105469
    8110004 | 7992597.09561157
    9104438 | 7992594.07794189
    8175917 | 7992580.80041504
    7164777 | 7992580.19458008
   14234015 | 7992569.06274414
   11981006 | 7992562.33459473
   11788184 | 7992544.63983154
      87619 | 7992543.47351074
   19029133 | 7992535.29711914
   10002719 | 7992534.23937988
    9443238 | 7992533.45397949
   19739455 | 7992506.53894043
    2863106 | 7992472.39599609
   10264491 | 7992459.98986816
   16769452 | 7992422.42926025
   10989448 | 7992408.03961182
   10521653 |   7992398.859375
    5047898 | 7992370.16766357
    5685660 | 7992363.64434814
     311077 | 7992339.19616699
   18717804 | 7992332.30102539
    8910103 | 7992318.03973389
    3850117 | 7992312.23925781
    8797470 | 7992305.19299316
   19959024 | 7992284.31555176
   14361324 | 7992281.70947266
    7663814 | 7992278.38122559
    2270477 | 7992276.66668701
    8627750 | 7992275.39291382
   16043541 | 7992266.60595703
   19915980 | 7992230.49316406
    6235031 |  7992199.7857666
   14271430 | 7992177.43408203
    1298953 | 7992169.20776367
    5530085 | 7992120.67944336
    6711608 | 7992117.40966797
   13263127 | 7992100.39855957
   12540470 | 7992088.63983154
    3249608 | 7992085.00708008
   13518477 | 7992082.40765381
   10090463 | 7992078.55310059
    8121004 | 7992034.71679688
    6929738 | 7992027.98388672
    9848121 | 7992020.22460938
    8937744 | 7992018.88293457
   13981493 | 7992008.68164062
    3600189 | 7991992.59033203
    5377725 |   7991987.199646
   13821893 | 7991968.90307617
    9436695 |  7991963.0604248
   18803572 | 7991960.84094238
    8570487 | 7991946.90014648
   11753177 | 7991946.30834961
   13006050 | 7991931.49597168
   11322528 | 7991930.14990234
    7075315 | 7991927.06396484
   19457901 | 7991925.22906494
    5636478 |  7991903.4765625
    2725442 | 7991894.90698242
    7556235 | 7991873.21044922
    9499945 |  7991857.4307251
     502973 | 7991833.58251953
   18459043 | 7991820.52514648
   16198832 | 7991801.87988281
   15504107 | 7991780.96679688
   17976954 | 7991780.72021484
   16930242 | 7991768.20098877
    1095236 | 7991754.26275635
   12330890 | 7991722.94677734
    8864701 | 7991713.34069824
   19444722 | 7991707.94799805
   19625382 | 7991636.51818848
   12331780 | 7991608.96142578
    6445114 | 7991571.01623535
    8656130 | 7991529.49572754
    3353033 | 7991509.19946289
   16153158 | 7991505.49462891
    6261818 | 7991497.31616211
    9127328 | 7991494.25585938
   12277774 | 7991491.95996094
    7886270 | 7991465.39605713
    5092280 | 7991457.97216797
     678370 | 7991455.10174561
   11186820 |          7991442
   18810166 | 7991427.33447266
   16138946 |          7991415
    2059683 | 7991410.26728058
   17926570 | 7991407.99108887
   14323311 | 7991400.89294434
    8599591 |  7991397.2088623
   10089978 | 7991340.93017578
    5115344 | 7991335.35668945
     209556 | 7991312.70581055
   10380883 | 7991292.91400146
   19821172 | 7991278.30725098
    5334313 |  7991277.1081543
   15735549 | 7991275.57849121
    3888415 |       7991228.25
   11744967 | 7991226.38342285
   16521076 |  7991216.3104248
   19311134 | 7991209.84350586
   13863689 | 7991167.66363525
    4200125 | 7991160.50317383
   19328535 | 7991155.29620361
   15480537 | 7991124.20281982
   18866498 | 7991118.42675781
     976716 | 7991073.63525391
   13938032 | 7991059.28137207
    7687002 |   7991022.984375
   16683627 | 7991005.97900391
    1246418 | 7991002.79626465
